-----------------------------------------------

time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,girY,5.9636000000000005,8.847836797771532,0.6719999999999999,8.87331955921796,845,78.28421599999999,stopped
,girZ,5.361199999999999,6.362579351175119,-2508,6.839040868425923,0.5700000000000001,40.482416,stopped
14:58:04,accX,0.08040000000000003,0.10574024777727734,843,0.8496057909407162,0.86,0.011181000000000003,jumping
,accY,0.05499999999999999,0.0685638388656878,-0.053000000000000005,0.08666025617317318,-0.05,0.004701000000000001,jumping
,accZ,0.051000000000000004,0.07091544260596559,539,0.5436451048248296,535,0.0050290000000000005,jumping
,girX,22.5456,27.498637075317024,21.362999999999996,34.82172899211066,12505,756.175041,jumping
,girY,13.4976,17.628023740623902,-11723,21.17016650855633,-6995,310.74722099999997,jumping
,girZ,26.695600000000002,33.11668787786605,28.798000000000002,43.88667018583205,19.384999999999998,1096.7150160000003,jumping
14:58:32,accX,0.12760000000000002,0.1569108026873867,0.7669999999999999,0.7828856876964861,0.8,0.024621,walking
,accY,0.14200000000000002,0.1636001222493431,-205,0.2622784779580665,-255,0.026765,walking
,accZ,78,0.10404326023342404,495,0.5058161721416191,0.49,0.010824999999999998,walking
,girX,29.558799999999998,37.33089556921987,-16.153999999999996,40.67612911770244,-4.984999999999999,1393.595764,walking
,girY,32.071600000000004,41.16187339031109,4.213000000000001,41.37691614898336,-1.5750000000000002,1694.299821,walking
,girZ,15.913599999999999,20.005465353247846,-9274,22.0505265243259,-3845,400.2186439999999,walking
14:59:01,accX,0.20439999999999997,0.21613884426451438,632,0.6679371227892636,0.54,0.046716,sitting
,accY,0.40040000000000003,0.419071592928941,257,0.491599430430915,25,0.175621,sitting
,accZ,0.09400000000000003,0.12393546707863734,0.5000000000000001,0.5151310512869516,485,0.015359999999999999,sitting
,girX,9.846000000000002,12.698917906656456,-2.0279999999999996,12.859832813843266,-2625,161.262516,sitting
,girY,20.1656,29.136914318438045,-6.5280000000000005,29.859245804273083,-4.640000000000001,848.959776,sitting
,girZ,7.678400000000001,10.927039672299175,-5.872000000000001,12.40486114392257,-4.29,119.40019600000005,sitting
14:59:29,accX,0.06520000000000001,0.07272551134230684,881,0.8839966063283275,0.85,0.005289,walking
,accY,0.0632,0.0662117814289874,-0.10400000000000001,0.12328828005937953,-135,0.004384,walking
,accZ,0.09740000000000001,0.1167433081593973,0.46900000000000003,0.4833114937594595,525,0.013629000000000002,walking
,girX,14.851999999999999,21.022126058037042,-0.8759999999999994,21.040369768613857,-1.26,441.92978400000004,walking
,girY,14124,17.698353595744432,-3.2599999999999993,17.99609179794324,1.85,313.23171999999994,walking
,girZ,12.7956,18.214841311414162,-2.4139999999999993,18.374107869499408,1.13,331.780444,walking
14:59:58,accX,0.014800000000000035,0.01685229954635273,0.7540000000000001,0.754188305398592,0.75,0.000284000000000001,walking
,accY,0.046000000000000006,0.0589915248150105,-0.04,0.07127411872482185,-0.03,0.0034799999999999996,walking
,accZ,0.03279999999999998,0.04054626986542658,0.6160000000000001,0.6173329733620261,625,0.0016439999999999996,walking
,girX,3.1804,4.596276318934709,0.13199999999999984,4.598171375666635,-155,21.125756,walking
,girY,4899,7.459426318424225,1737,7.658995364928744,1.63,55.643041,walking
,girZ,4.1272,5.6774955746349995,-1.8880000000000003,5.983184770671888,0.19,32.233956000000006,walking
15:00:26,accX,0.031200000000000016,0.039446165846632034,0.8220000000000001,0.8229459277498128,0.8,0.0015559999999999994,stopped
,accY,91,0.11552056094046635,-0.08499999999999999,0.14342245291445826,-0.02,0.013345000000000001,stopped
,accZ,0.046399999999999955,0.06468384651518491,554,0.5577633906953736,0.57,0.0041839999999999985,stopped
,girX,5.842599999999999,9.491172161540428,4199,10.37853313334789,165,90.082349,stopped
,girY,10.106399999999999,17.125691110142093,-3.9379999999999997,17.572624732805284,0.10499999999999998,293.2892959999999,stopped
,girZ,3.0555999999999996,5.126070229717888,2692,5.789944732033286,1105,26.276596,stopped
15:00:54,accX,0.010000000000000009,0.011661903789690611,842,0.8420807562223471,845,0.000136,stopped
,accY,0.06300000000000001,0.08000624975587846,-0.14700000000000002,0.1673618833546038,-0.13,0.006401000000000002,stopped
,accZ,0.02480000000000001,0.03655133376499413,488,0.48936693799234127,495,0.001336,stopped
,girX,2.4967999999999995,3.328203118801495,-1272,3.562993123765467,-0.47500000000000003,11.076935999999998,stopped
,girY,3.4764000000000004,4.530947031250752,1033,4.647210991551814,1935,20.529481,stopped
,girZ,3.6660000000000004,4.557507652215189,372,4.572664431160459,-0.48999999999999994,20.770876,stopped
15:01:23,accX,0.0536,0.06785278181474949,826,0.8287822391919364,0.85,0.004603999999999999,sitting
,accY,0.08280000000000001,0.11582745788456206,-0.13200000000000003,0.17561321134812152,-0.09,0.013415999999999997,sitting
,accZ,0.03599999999999999,0.04919349550499537,0.45999999999999996,0.4626229566288297,0.45999999999999996,0.0024199999999999994,sitting
,girX,8.6872,14.837518963762102,-1.0310000000000001,14.873295868770985,1.3299999999999998,220.151969,sitting
,girY,13.129600000000002,16.787004020968123,6914,18.15507917911679,-0.32999999999999996,281.803504,sitting
,girZ,18.298400000000004,25.395285172645735,-11.229000000000003,27.767083930438215,-0.87,644.9205090000003,sitting
15:01:51,accX,158,0.1710087717048456,0.5660000000000001,0.5912698199637793,0.55,0.029244,sitting
,accY,395,0.40053589102601034,0.30100000000000005,0.5010289412798427,0.34,0.16042900000000002,sitting
,accZ,0.03999999999999999,0.048332183894378274,558,0.5600892785976178,555,0.0023359999999999987,sitting
,girX,7943,12.040432924110329,0.5349999999999999,12.052313056007135,-0.48000000000000004,144.972025,sitting
,girY,11.3284,17.15709952177232,-4644,17.77449858645807,1.01,294.36606399999994,sitting
,girZ,9.4768,15.975819353009724,4.816000000000001,16.685941987193893,525,255.22680400000004,sitting
15:02:20,accX,0.024399999999999956,0.040049968789001564,0.8459999999999999,0.8469474599997332,0.84,0.0016039999999999995,stopped
,accY,19,0.022472205054244233,-0.015000000000000003,0.027018512172212593,-15,0.000505,stopped
,accZ,0.019800000000000012,0.027221315177632408,523,0.5237079338715426,0.53,0.000741,stopped
,girX,5.1794,8.718447166783772,2.6630000000000003,9.11607865257864,-0.13,76.01132099999998,stopped
,girY,6.5456,10.881389111689739,-3.2409999999999997,11.35379716218323,0.13,118.404629,stopped
,girZ,0.9568,1.2461416452394165,0.9390000000000001,1.5603172754283021,545,1.5528689999999998,stopped
15:02:48,accX,0.05560000000000002,0.09620810776644553,828,0.8335706328800219,0.85,0.009255999999999997,stopped
,accY,9,0.01118033988749895,-15,0.01870828693386971,-15,0.000125,stopped
,accZ,0.026000000000000006,0.04318564576337837,505,0.5068431710105207,0.5,0.001865,stopped
,girX,8.703999999999999,16.076973129292714,-1.9949999999999997,16.20028055312623,-65,258.469065,stopped
,girY,7.925999999999999,10.77533850976386,-3.1399999999999997,11.223525292883695,0.015000000000000013,116.10792000000001,stopped
,girZ,6.1084000000000005,10.41586079016036,-1.4780000000000002,10.52020151898242,815,108.49015600000003,stopped
15:03:16,accX,0.07359999999999998,0.09335952013587043,742,0.7478502523901426,0.76,0.008715999999999996,jumping
,accY,0.1608,0.24451789300580848,-0.04900000000000003,0.24937922928744488,-0.03,0.059789,jumping
,accZ,0.0732,0.08971621926942752,0.5389999999999999,0.5464155927496945,0.5549999999999999,0.008048999999999997,jumping
,girX,20.642799999999998,35.814202894941,-10.958999999999998,37.453395173201585,-7.41,1282.657129,jumping
,girY,30.800599999999996,36.85800115307394,-8.299000000000001,37.78075766842163,6.46,1358.5122489999999,jumping
,girZ,20.675199999999997,27.435154109281033,-15.466999999999999,31.49469431507472,-8.04,752.687681,jumping
15:03:45,accX,0.0132,0.01799999999999999,966,0.9661676873089888,0.96,0.000324,lying_down
,accY,0.018399999999999996,0.022271057451320086,142,0.1437358688706476,135,0.000496,lying_down
,accZ,0.010400000000000017,0.014696938456699076,0.25200000000000006,0.25242820761555157,0.25,0.000216,lying_down
,girX,0.3510000000000001,0.4747683645737151,-0.30500000000000005,0.5642960216056818,-0.29000000000000004,0.22540500000000002,lying_down
,girY,0.5198,0.727352046810896,-0.016999999999999994,0.7275506855195726,0.12000000000000001,0.529041,lying_down
,girZ,0.3970000000000001,0.547402046031982,1349,1.4558330948292115,1365,0.29964900000000005,lying_down
15:04:13,accX,0.006000000000000005,0.006708203932499376,985,0.9850228423747339,0.99,4.50000000000001E-05,lying_down
,accY,0.005600000000000003,0.006403124237432852,93,0.09322016949137134,0.09,4.1E-05,lying_down
,accZ,0.005400000000000005,0.007000000000000006,221,0.22111083193728887,0.22,4.90000000000001E-05,lying_down
,girX,86,0.10611314715905848,-0.24,0.2624118899745208,-0.26,0.011260000000000001,lying_down
,girY,172,0.20524375751773793,0.41500000000000004,0.4629794811868016,0.45499999999999996,0.042125,lying_down
,girZ,0.2162,0.2804300269229385,943,0.9838140068122634,875,0.078641,lying_down
15:04:42,accX,0.34559999999999996,0.4511418845551806,729,0.8573039134402688,865,0.20352899999999993,jumping
,accY,0.0696,0.0936162379077476,0.006000000000000003,0.0938083151964686,0.04,0.008764,jumping
,accZ,0.1768,0.2015663662419899,309,0.36893088783673295,0.24,0.040629000000000005,jumping
,girX,21.6196,29.235415235635017,-12.906000000000002,31.957383184484932,-645,854.709504,jumping
,girY,28619,52.70368435887571,2495,52.76270813747149,0.41000000000000003,2777.6783450000003,jumping
,girZ,39.294799999999995,66.72621959170174,16053,68.63007496717456,0.8200000000000001,4452.388381000001,jumping
15:05:10,accX,0.20399999999999996,0.26555602045519505,0.65,0.7021538292995346,0.6599999999999999,0.07051999999999999,walking
,accY,122,0.159449051423958,-0.11599999999999999,0.19718012070185983,-95,0.025424000000000002,walking
,accZ,0.1828,0.199972498109115,631,0.6619289992136619,0.6950000000000001,0.039989,walking
,girX,16438,20.007826368698826,-4.2620000000000005,20.456728966283933,-3.84,400.31311600000004,walking
,girY,30.379999999999995,41.13137493447064,-11666,42.753778312565544,-10965,1691.7900039999997,walking
,girZ,20786,22.118507725432114,-0.26400000000000146,22.12008318248374,-2.4700000000000006,489.2283840000001,walking
15:05:38,accX,0.06000000000000003,0.08786353054595519,0.71,0.7154159629194752,725,0.007720000000000002,stopped
,accY,0.0216,0.03382306905057552,-0.014000000000000002,0.03660601043544625,0.0,0.0011439999999999998,stopped
,accZ,0.06839999999999999,0.10761505470890213,0.6769999999999999,0.6854998176513251,645,0.011581,stopped
,girX,5.672599999999999,9.469636793457287,3.0669999999999997,9.953919328586101,-45,89.674021,stopped
,girY,3.743199999999999,6.03457877568932,-1.7269999999999999,6.276835986386772,-45,36.41614100000001,stopped
,girZ,13.191400000000002,22.005132151386864,8.683000000000002,23.656295779348042,1.06,484.22584099999983,stopped
15:06:07,accX,0.21039999999999998,0.2576897359228729,524,0.5839349278815235,615,0.06640399999999999,walking
,accY,0.0652,0.07889233169326408,-0.06599999999999999,0.10285912696499032,-0.06,0.006224,walking
,accZ,0.08080000000000002,0.102975725294848,0.7459999999999999,0.753073701572429,755,0.010603999999999999,walking
,girX,27.0756,33.69494240980388,16654,37.58596626401934,7.574999999999999,1135.3491440000003,walking
,girY,25.025599999999997,30.338793334607097,7397,31.227519754216793,16.169999999999998,920.4423810000001,walking
,girZ,18714,22.184391021616978,12875,25.649811500282024,9.86,492.14720499999993,walking
15:06:35,accX,0.1504,0.2108459153030952,688,0.7195832127002408,0.7,0.044455999999999996,walking
,accY,0.0958,0.12141251994749139,-0.056999999999999995,0.1341268056728408,-25,0.014740999999999995,walking
,accZ,0.10899999999999999,0.12822246293064254,573,0.5871711845790799,0.56,0.016441,walking
,girX,14.189599999999999,20.15419710631014,-2.5330000000000004,20.312748460018895,-0.96,406.19166099999995,walking
,girY,23.502000000000002,26.438155003706292,6.329999999999999,27.185380997881932,-3.8099999999999996,698.9760400000001,walking
,girZ,21.010399999999997,25.015136937462486,10422,27.099357187948204,6.32,625.757076,walking
15:07:04,accX,0.1214,0.14862368586466965,0.7090000000000001,0.7244101048439344,785,0.022089000000000004,stopped
,accY,0.1544,0.22365375024801173,-0.11699999999999999,0.2524083992263332,5,0.050021,stopped
,accZ,0.08360000000000001,0.09531002045955085,624,0.6312368810517966,0.58,0.009084000000000002,stopped
,girX,7.513599999999999,10.035976484627692,3.2659999999999996,10.554031457220507,-625,100.72082400000001,stopped
,girY,22.4292,36.38244846076196,12332,38.415631974497046,2.28,1323.6825560000002,stopped
,girZ,8.36,13.845291799019623,5.0649999999999995,14.742670382261146,1325,191.69210500000003,stopped
15:07:32,accX,0.0728,0.12694880858046678,692,0.7035481504488517,715,0.016116,stopped
,accY,0.07880000000000001,0.10180373274099531,-0.033999999999999996,0.10733126291998991,5,0.010364000000000002,stopped
,accZ,0.0568,0.07927168473042566,664,0.6687151860097093,0.66,0.0062840000000000005,stopped
,girX,10.2648,16.40178347009861,3353,16.741000866137007,-0.06,269.018501,stopped
,girY,20.631999999999998,29.13480736164219,8.280000000000001,30.288535785012783,1.67,848.8369999999999,stopped
,girZ,11.424600000000002,18.848765185019413,2.8890000000000002,19.068882243068153,1.3250000000000002,355.27594899999997,stopped
15:08:00,accX,0.08999999999999997,0.10490471867366119,0.7449999999999999,0.7523496527546217,715,0.011004999999999997,walking
,accY,0.11499999999999999,0.12961867149450346,0.032999999999999995,0.13375350462698166,0.019999999999999997,0.016801,walking
,accZ,0.050000000000000024,0.07658328799418318,625,0.6296745190969697,0.63,0.005865000000000001,walking
,girX,13.3716,19.11691682777325,4571,19.65580194242911,0.93,365.45650900000004,walking
,girY,27.558999999999997,40.18169460090005,6.802999999999997,40.75351997067247,4655,1614.5685810000004,walking
,girZ,8.186800000000002,14.585445108052069,0.8609999999999995,14.610836047263003,1.24,212.735209,walking
15:08:29,accX,0.03920000000000001,0.05660388679233963,744,0.7461501189439026,0.75,0.003204000000000001,stopped
,accY,38,0.06511528238439883,-0.019999999999999997,0.0681175454637056,0.0,0.004240000000000001,stopped
,accZ,0.05960000000000002,0.07930321557162737,661,0.6657401895634663,635,0.006289,stopped
,girX,11.674000000000003,19.6020453014475,7.000000000000002,20.814422403708445,345,384.24018000000007,stopped
,girY,14594,24.581202574324962,-6.890000000000001,25.52856478535368,0.030000000000000002,604.2355200000001,stopped
,girZ,9.111999999999998,15.600921126651462,4.3100000000000005,16.18532792377096,1205,243.38873999999996,stopped
15:08:57,accX,0.007400000000000006,0.01044030650891056,759,0.7590718016103616,0.76,0.000109,stopped
,accY,6,0.0066332495807108,-4,0.007745966692414835,-5,4.4E-05,stopped
,accZ,0.005600000000000005,0.006633249580710805,624,0.6240352554143075,0.62,4.40000000000001E-05,stopped
,girX,191,0.21209667607013552,-0.05500000000000001,0.21911184358678562,-95,0.044985,stopped
,girY,532.0,0.7255652968548041,-0.15499999999999994,0.7419366549780378,-0.26,0.5264449999999999,?
,girZ,0.29100000000000004,0.31882440308106896,1.039,1.0868164518445604,0.945,0.101649,?
15:09:27,accX,0.03240000000000002,0.04392038251199551,751.0,0.752283191358148,0.77,0.0019290000000000008,?
,accY,0.10099999999999998,0.11834272263219227,-0.105,0.15820872289478854,-0.04,0.014004999999999995,?
,accZ,0.031000000000000007,0.04566180022732349,625.0,0.6266657801412169,0.62,0.002085,?
,girX,9.9112,14.84117097805965,5.031999999999999,15.671036340969923,-55.0,220.260356,?
,girY,4.806799999999999,6.956158710092804,-1.2140000000000002,7.061298747397678,-0.16999999999999998,48.388144,?
,girZ,9.3524,15.778730493927574,4.408,16.382881309464462,845.0,248.968336,?
15:09:57,accX,84.0,0.1424254190796011,735.0,0.7486721578902209,0.76,0.020285,?
,accY,0.0688,0.07879720807236765,-59.0,0.09843779761859772,-0.02,0.006209000000000001,?
,accZ,0.04000000000000002,0.06013318551349164,628.0,0.6308724118235002,625.0,0.003616,?
,girX,3.6019999999999994,4.737543667344925,-2.5,5.356707944250834,-465.0,22.44432,?
,girY,16.6344,19.565182442287625,-11.185999999999998,22.53714622573142,-1.465,382.79636400000004,?
,girZ,5.7904,8.550617580034789,-0.7570000000000001,8.5840613930703,0.8049999999999999,73.11306099999999,?
15:10:22,accX,0.24399999999999994,0.3359761896325393,0.6900000000000001,0.7674503241252818,0.8,0.11288000000000002,?
,accY,85.0,0.10044401425669926,-0.0010000000000000009,0.10044899203078148,-0.009999999999999998,0.010089,?
,accZ,0.12879999999999994,0.17057549648176315,0.5579999999999999,0.5834895029047223,595.0,0.029095999999999993,?
,girX,19.9448,33.322635685071496,-8.218999999999998,34.3212763457305,-7345.0,1110.398049,?
,girY,29.178999999999995,39.960241002776755,8117.0,40.77629887569493,9.22,1596.820861,?
,girZ,19.3612,22.86763671654769,1.5910000000000004,22.922916262988878,-1.21,522.928809,?
15:10:51,accX,0.4388,0.505841872525397,-0.208,0.5469369250654046,-495.0,0.25587600000000005,?
,accY,0.07360000000000001,0.13529227620230208,0.15599999999999994,0.20649455198624486,0.16,0.018304,?
,accZ,0.053600000000000016,0.09060353193998563,709.0,0.7147656958752288,725.0,0.008209000000000001,?
,girX,19.579,33.3518641907765,6295.0,33.940740563517465,-0.22,1112.346845,?
,girY,14.8532,24.94461015931097,3.592,25.201905483514533,0.7,622.233576,?
,girZ,10.201800000000002,17.409750400278572,6.191000000000002,18.477767451724244,1125.0,303.0994090000001,?
15:11:19,accX,0.01399999999999998,0.015491933384829638,-0.5800000000000001,0.5802068596629999,-585.0,0.00023999999999999903,?
,accY,0.009200000000000012,0.010198039027185576,0.12600000000000006,0.12641202474448388,0.12,0.00010400000000000001,?
,accZ,0.013000000000000013,0.014177446878757837,713.0,0.7131409397867997,715.0,0.00020099999999999998,?
,girX,0.5,0.5982608126895828,-182.0,0.6253319118676097,-165.0,0.3579160000000001,?
,girY,0.4012000000000001,0.4586981578336674,284.0,0.5394997683039354,0.425,0.21040400000000006,?
,girZ,0.5055999999999999,0.6359685526816558,1.2479999999999998,1.4006998250874454,1005.0,0.404456,?
15:11:48,accX,0.008400000000000008,0.010198039027185576,-454.0,0.4541145230005312,-0.46,0.00010400000000000001,?
,accY,0.0072,0.00916515138991168,0.106,0.1063954886261631,0.1,8.4e-05,?
,accZ,0.0037999999999999033,0.006999999999999976,0.8009999999999999,0.8010305861825754,0.8,4.89999999999997e-05,?
,girX,0.14199999999999996,0.18128706517564894,-205.0,0.2736603734558586,-0.16,0.032865,?
,girY,0.2776,0.399210470804562,0.35100000000000003,0.5315731370187925,0.22,0.159369,?
,girZ,0.5316,0.6801095499991159,0.5990000000000001,0.9062836200660364,0.89,0.4625489999999999,?
15:12:16,accX,0.004799999999999987,0.005999999999999983,-462.0,0.4620389593962829,-0.46,3.59999999999998e-05,?
,accY,0.0018000000000000004,0.0029999999999999983,101.0,0.10104454463255304,0.1,8.99999999999999e-06,?
,accZ,0.004200000000000004,0.004582575694955844,797.0,0.7970131742951306,0.8,2.1e-05,?
,girX,255.0,0.28352953990722024,-41.0,0.28647862049374645,-0.115,0.080389,?
,girY,0.2516,0.30168858115613195,0.30199999999999994,0.4268723462582227,0.34,0.091016,?
,girZ,0.18760000000000004,0.19995249435803494,0.937,0.9580970723261814,1.01,0.039981,?
15:12:44,accX,0.006799999999999995,0.007999999999999985,-0.4659999999999999,0.4660686644690886,-0.47,6.399999999999971e-05,?
,accY,0.0036000000000000008,0.005385164807134505,101.0,0.10114346246792227,0.1,2.8999999999999997e-05,?
,accZ,0.0060000000000000045,0.006708203932499376,795.0,0.7950283013830389,0.8,4.5000000000000104e-05,?
,girX,0.214,0.26917652200739944,-158.0,0.3121217711086492,-135.0,0.07245599999999999,?
,girY,0.13599999999999998,0.16690116836020052,0.16799999999999998,0.23681216184985096,185.0,0.027856,?
,girZ,0.16959999999999995,0.20995475703112804,0.917,0.9407284411561077,0.95,0.044081,?
15:13:13,accX,0.0049999999999999776,0.0049999999999999776,-0.465,0.4650268809434568,-0.465,2.49999999999998e-05,?
,accY,0.0020000000000000005,0.0044721359549995815,0.1,0.10009995004993763,0.1,2e-05,?
,accZ,0.004199999999999959,0.004582575694955844,0.7929999999999999,0.7930132407469628,0.79,2.1e-05,?
,girX,0.14700000000000002,0.1809557957071284,-185.0,0.2587856255668,-0.21,0.032745,?
,girY,0.2016,0.2410891951125143,364.0,0.4366005038934334,245.0,0.058124,?
,girZ,0.12099999999999995,0.15448300877442803,1.015,1.026688852574138,1065.0,0.023865,?
15:13:41,accX,0.005999999999999983,0.0067082039324993506,-0.465,0.4650483845794972,-0.47,4.49999999999998e-05,?
,accY,0.0048,0.005999999999999999,0.102,0.10217631819555842,0.1,3.6e-05,?
,accZ,0.003600000000000003,0.005385164807134509,791.0,0.7910183310138901,0.79,2.9000000000000105e-05,?
,girX,0.117,0.13479243302203578,-219.0,0.2571575392633861,-0.24,0.018169,?
,girY,261.0,0.30346169445252885,539.0,0.6185547671791076,565.0,0.092089,?
,girZ,0.11959999999999996,0.14401736006468108,0.947,0.9578883024653762,0.97,0.020741,?
15:14:10,accX,417.0,0.4389635520177045,-0.050999999999999976,0.4419162816642989,-0.15500000000000005,0.192689,?
,accY,0.1518,0.18947559209565756,-0.017000000000000005,0.19023669467271556,0.08499999999999999,0.035901,?
,accZ,0.16419999999999998,0.2384973794405297,873.0,0.9049917126692376,795.0,0.056880999999999994,?
,girX,13.340400000000002,17.858404296017046,-2.4560000000000004,18.026495499680465,-0.22,318.9226040000001,?
,girY,15.9464,27.678172338505302,-4694.0,28.073383479730406,0.19,766.0812239999998,?
,girZ,21268.0,31.96239290165866,-5.000000000000002,32.35111373662428,0.7250000000000001,1021.59456,?
15:14:38,accX,0.14899999999999994,0.16834785415917838,0.7469999999999999,0.7657349410860131,765.0,0.028341,?
,accY,0.1008,0.13555810562264434,-0.11800000000000002,0.17972200755611428,-0.08,0.018376,?
,accZ,0.1344,0.14469277798148736,592.0,0.6094259594077036,535.0,0.020936,?
,girX,34.2692,46.021533970522974,9.178999999999998,46.927983442717846,9855.0,2117.981589,?
,girY,27.687800000000006,36.42706001038239,22.942999999999994,43.05010975595765,28.755000000000006,1326.9307009999998,?
,girZ,29.5004,38.8525230068782,-2.3260000000000005,38.92208653194224,12075.0,1509.5185439999998,?
15:15:06,accX,0.0968,0.10316976301223142,0.6759999999999999,0.6838274636192962,0.72,0.010643999999999995,?
,accY,0.06039999999999999,0.07665507158694719,-82.0,0.11224972160321826,-0.05,0.005875999999999999,?
,accZ,0.06900000000000002,0.08005623023850175,679.0,0.6837031519599716,0.66,0.006409000000000003,?
,girX,12.905,17.225758183603993,5495.0,18.080978126196605,5375.0,296.72674500000005,?
,girY,10.529999999999998,14.065676663424338,-6.05,15.31162172991483,-1.6700000000000002,197.84326,?
,girZ,10.6064,14.09002753723356,3.5480000000000005,14.529871988424402,7295.0,198.528876,?
15:15:35,accX,0.06600000000000003,0.100024996875781,775.0,0.7814281796812809,0.76,0.010005000000000002,?
,accY,0.056399999999999985,0.06925315877272313,-18.0,0.07155417527999328,-0.03,0.004796,?
,accZ,86.0,0.10353743284435828,0.65,0.6581945001289513,0.6699999999999999,0.01072,?
,girX,16.732000000000006,22.079166198024783,-7.68,23.376740149131145,-7035.0,487.4895800000001,?
,girY,17.672400000000003,24.64861255730229,-1.8170000000000008,24.71549291436446,635.0,607.5541010000002,?
,girZ,11223.0,16.13378036915093,-2.689,16.35633180147676,-1935.0,260.298869,?
15:16:03,accX,0.0486,0.0692026011071838,741.0,0.7442244285160223,765.0,0.004788999999999996,?
,accY,0.0514,0.06518435395092906,-31.0,0.07218032973047436,5.0,0.004249,?
,accZ,0.043,0.04984977432245807,645.0,0.6469234885208605,0.62,0.0024850000000000002,?
,girX,21.7772,31.135406469163044,-6.072000000000001,31.721959586381175,-0.13,969.4135359999999,?
,girY,12.755999999999998,19.08062839636053,-4.5,19.604090899605623,145.0,364.07038,?
,girZ,19.587200000000006,30.26771342536466,-5192.0,30.7097922493787,1065.0,916.1344760000003,?
15:16:32,accX,0.27359999999999995,0.30971599894096524,596.0,0.6716695616149357,0.74,0.09592399999999998,?
,accY,0.1042,0.13667845477616433,0.032999999999999995,0.14060583202698246,0.01,0.018681,?
,accZ,0.12320000000000003,0.1392982411949268,726.0,0.7392428559005491,0.69,0.019403999999999998,?
,girX,17.5624,23.523503586838423,-2.407000000000001,23.64632889054874,0.275,553.355221,?
,girY,13.1536,19.838996043146945,0.17600000000000046,19.839776712453197,-2.9850000000000003,393.585764,?
,girZ,12459.0,16.61870960694602,0.7409999999999999,16.635221369131223,585.0,276.18150899999995,?
15:17:00,accX,0.2612,0.3078376195334157,0.5940000000000001,0.6690291473471093,0.6950000000000001,0.094764,?
,accY,0.12000000000000002,0.15464798737778648,-0.052000000000000005,0.1631563667161046,-0.05,0.023916000000000003,?
,accZ,0.1548,0.19116485032557634,666.0,0.6928924880528003,685.0,0.036544000000000014,?
,girX,21.2392,26.346267363708282,6.915999999999999,27.238885072631007,1.4449999999999998,694.125804,?
,girY,14.7552,17.69652463055953,7.035999999999999,19.043956521689502,1465.0,313.16698400000007,?
,girZ,10.8792,17.882548587939024,3.5460000000000003,18.230733940244967,1.885,319.785544,?
